7.900000E+1 2.300000E+5 1.290000E+5 3.110020E+5 1.078667E-7 1.064000E-7 2.840000E-8 3.910000E-8 1.686667E-8 1.640000E-8 1.706667E-8 1.676667E-8 1.515333E-7 -1.537000E-9 0.000000E+0 1.014295E-2
8.000000E+1 2.300000E+5 1.300020E+5 3.110020E+5 1.067667E-7 1.056333E-7 2.816667E-8 3.873333E-8 1.673333E-8 1.630000E-8 1.700000E-8 1.663333E-8 1.504333E-7 -1.530333E-9 0.000000E+0 1.017283E-2
8.100000E+1 2.300000E+5 1.310020E+5 3.110020E+5 1.062000E-7 1.047667E-7 2.796667E-8 3.846667E-8 1.660000E-8 1.616667E-8 1.683333E-8 1.650000E-8 1.492000E-7 -1.515333E-9 0.000000E+0 1.015640E-2
8.200000E+1 2.300000E+5 1.319980E+5 3.110020E+5 1.065000E-7 1.053333E-7 2.806667E-8 3.863333E-8 1.670000E-8 1.626667E-8 1.690000E-8 1.660000E-8 1.499333E-7 -1.529000E-9 0.000000E+0 1.019789E-2
8.300000E+1 2.300000E+5 1.330000E+5 3.110020E+5 1.076333E-7 1.065000E-7 2.843333E-8 3.903333E-8 1.690000E-8 1.643333E-8 1.710000E-8 1.676667E-8 1.516000E-7 -1.545667E-9 0.000000E+0 1.019572E-2
8.400000E+1 2.300000E+5 1.340020E+5 3.110020E+5 1.068000E-7 1.055667E-7 2.813333E-8 3.873333E-8 1.670000E-8 1.630000E-8 1.696667E-8 1.663333E-8 1.502000E-7 -1.532333E-9 0.000000E+0 1.020195E-2
8.500000E+1 2.300000E+5 1.350020E+5 3.110020E+5 1.073667E-7 1.057667E-7 2.826667E-8 3.890000E-8 1.676667E-8 1.630000E-8 1.700000E-8 1.670000E-8 1.507000E-7 -1.539667E-9 0.000000E+0 1.021673E-2
8.600000E+1 2.300000E+5 1.359980E+5 3.110020E+5 1.074667E-7 1.060333E-7 2.830000E-8 3.893333E-8 1.683333E-8 1.633333E-8 1.703333E-8 1.673333E-8 1.509667E-7 -1.546000E-9 0.000000E+0 1.024065E-2
8.700000E+1 2.300000E+5 1.370000E+5 3.110020E+5 1.070000E-7 1.058333E-7 2.823333E-8 3.880000E-8 1.676667E-8 1.630000E-8 1.700000E-8 1.670000E-8 1.506333E-7 -1.541000E-9 0.000000E+0 1.023015E-2
8.800000E+1 2.300000E+5 1.380020E+5 3.110020E+5 1.068667E-7 1.058333E-7 2.823333E-8 3.876667E-8 1.680000E-8 1.636667E-8 1.703333E-8 1.666667E-8 1.505667E-7 -1.540333E-9 0.000000E+0 1.023023E-2
8.900000E+1 2.300000E+5 1.390020E+5 3.110020E+5 1.070000E-7 1.056667E-7 2.820000E-8 3.880000E-8 1.673333E-8 1.630000E-8 1.700000E-8 1.666667E-8 1.504000E-7 -1.543000E-9 0.000000E+0 1.025932E-2
9.000000E+1 2.300000E+5 1.399980E+5 3.110020E+5 1.070333E-7 1.059333E-7 2.823333E-8 3.883333E-8 1.680000E-8 1.636667E-8 1.700000E-8 1.670000E-8 1.507333E-7 -1.543333E-9 0.000000E+0 1.023883E-2
9.100000E+1 2.300000E+5 1.410000E+5 3.110020E+5 1.072333E-7 1.062333E-7 2.830000E-8 3.890000E-8 1.683333E-8 1.636667E-8 1.706667E-8 1.673333E-8 1.511667E-7 -1.554333E-9 0.000000E+0 1.028217E-2
9.200000E+1 2.300000E+5 1.420020E+5 3.110020E+5 1.084667E-7 1.072667E-7 2.860000E-8 3.936667E-8 1.700000E-8 1.656667E-8 1.720000E-8 1.690000E-8 1.526667E-7 -1.566000E-9 0.000000E+0 1.025765E-2
9.300000E+1 2.300000E+5 1.430020E+5 3.110020E+5 1.067667E-7 1.055667E-7 2.813333E-8 3.870000E-8 1.673333E-8 1.630000E-8 1.696667E-8 1.663333E-8 1.502667E-7 -1.556000E-9 0.000000E+0 1.035493E-2
9.400000E+1 2.300000E+5 1.439980E+5 3.110020E+5 1.077667E-7 1.069000E-7 2.846667E-8 3.913333E-8 1.696667E-8 1.653333E-8 1.716667E-8 1.686667E-8 1.521333E-7 -1.568333E-9 0.000000E+0 1.030903E-2
9.500000E+1 2.300000E+5 1.450000E+5 3.110020E+5 1.078667E-7 1.075000E-7 2.860000E-8 3.920000E-8 1.703333E-8 1.666667E-8 1.726667E-8 1.696667E-8 1.527667E-7 -1.578667E-9 0.000000E+0 1.033399E-2
9.600000E+1 2.300000E+5 1.460020E+5 3.110020E+5 1.067333E-7 1.055667E-7 2.810000E-8 3.870000E-8 1.670000E-8 1.630000E-8 1.693333E-8 1.663333E-8 1.502333E-7 -1.554000E-9 0.000000E+0 1.034393E-2
9.700000E+1 2.300000E+5 1.470020E+5 3.110020E+5 1.069667E-7 1.056667E-7 2.820000E-8 3.876667E-8 1.673333E-8 1.630000E-8 1.696667E-8 1.666667E-8 1.504000E-7 -1.551333E-9 0.000000E+0 1.031472E-2
9.800000E+1 2.300000E+5 1.479980E+5 3.110020E+5 1.069667E-7 1.056667E-7 2.820000E-8 3.880000E-8 1.676667E-8 1.630000E-8 1.696667E-8 1.666667E-8 1.504000E-7 -1.557333E-9 0.000000E+0 1.035461E-2
9.900000E+1 2.300000E+5 1.490000E+5 3.110020E+5 1.069000E-7 1.055667E-7 2.813333E-8 3.876667E-8 1.673333E-8 1.633333E-8 1.696667E-8 1.663333E-8 1.503000E-7 -1.554667E-9 0.000000E+0 1.034378E-2
1.000000E+2 2.300000E+5 1.500020E+5 3.110020E+5 1.069000E-7 1.056000E-7 2.820000E-8 3.876667E-8 1.673333E-8 1.630000E-8 1.696667E-8 1.666667E-8 1.503667E-7 -1.559667E-9 0.000000E+0 1.037241E-2
1.010000E+2 2.300000E+5 1.510020E+5 3.110020E+5 1.068667E-7 1.055667E-7 2.816667E-8 3.873333E-8 1.670000E-8 1.630000E-8 1.693333E-8 1.663333E-8 1.503000E-7 -1.556333E-9 0.000000E+0 1.035485E-2
1.020000E+2 2.300000E+5 1.519980E+5 3.110020E+5 1.070333E-7 1.058333E-7 2.820000E-8 3.883333E-8 1.680000E-8 1.633333E-8 1.700000E-8 1.670000E-8 1.506333E-7 -1.558333E-9 0.000000E+0 1.034521E-2
1.030000E+2 2.300000E+5 1.530000E+5 3.110020E+5 1.067667E-7 1.055000E-7 2.810000E-8 3.870000E-8 1.670000E-8 1.630000E-8 1.690000E-8 1.660000E-8 1.502000E-7 -1.556000E-9 0.000000E+0 1.035952E-2
1.040000E+2 2.300000E+5 1.540020E+5 3.110020E+5 1.067000E-7 1.054333E-7 2.810000E-8 3.870000E-8 1.670000E-8 1.630000E-8 1.690000E-8 1.660000E-8 1.501000E-7 -1.560000E-9 0.000000E+0 1.039308E-2
1.050000E+2 2.300000E+5 1.550020E+5 3.110020E+5 1.070333E-7 1.056333E-7 2.820000E-8 3.880000E-8 1.673333E-8 1.630000E-8 1.696667E-8 1.663333E-8 1.504000E-7 -1.563667E-9 0.000000E+0 1.039672E-2
1.060000E+2 2.300000E+5 1.559980E+5 3.110020E+5 1.066333E-7 1.054000E-7 2.810000E-8 3.866667E-8 1.670000E-8 1.630000E-8 1.690000E-8 1.660000E-8 1.500333E-7 -1.560000E-9 0.000000E+0 1.039769E-2
